ID,ride_time,dispatch_time,ride_lat,ride_lon,alight_lat,alight_lon,taxi_type,type
2551,1511,0,37.44234085,127.14796448,37.44826126,127.15817261,1,0
2552,1513,0,37.44578924,127.15886587,37.45179813,127.17035052,1,0
2553,1510,0,37.43243659,127.12892653,37.41048105,127.19702663,1,0
2554,1506,0,37.43156501,127.1290383,37.36295648,127.24478027,1,0
2555,1509,0,37.45784074,127.12681868,37.41228137,127.12864869,1,0
2556,1507,0,37.43141354,127.12933537,37.48826699,127.07195661,1,0
2557,1512,0,37.36555862,127.10692596,37.3380127,127.11090088,1,0
2558,1500,0,37.39623123,127.11120799,37.3244999,126.94239422,1,0
2559,1515,0,37.44027627,127.1457122,37.43487335,127.13882102,1,0
2560,1502,0,37.46146393,127.16743469,37.37789154,127.13630676,1,0
2561,1510,0,37.46057715,127.166246,37.43504967,127.13788225,1,0
2562,1502,0,37.38676142,127.12096741,37.30714775,127.07727894,1,0
2563,1513,0,37.43332672,127.1313324,37.44681549,127.14124298,1,0
2564,1517,0,37.44027854,127.14571674,37.43480496,127.1386986,1,0
2565,1507,0,37.43510437,127.13929749,37.47311783,127.14438629,1,0
2566,1515,0,37.43349075,127.1319046,37.444664,127.14850616,1,0
2567,1506,0,37.38602847,127.12249422,37.34678975,127.08878335,1,0
2568,1493,0,37.36571503,127.10760498,37.20659256,127.0541687,1,0
2569,1513,0,37.44313431,127.13893127,37.4369278,127.16082001,1,0
2570,1516,0,37.43226127,127.1292168,37.44540115,127.14182691,1,0
2571,1515,0,37.39612579,127.11110687,37.38905716,127.12548065,1,0
2572,1524,0,37.43539429,127.13592529,37.43539429,127.13592529,1,0
2573,1505,0,37.37575681,127.11185806,37.30873613,127.07693959,1,0
2574,1480,0,37.33986023,127.12176551,37.6217203,126.82170489,1,0
2575,1500,0,37.38720193,127.12557723,37.37772291,127.25355898,0,0
2576,1517,0,37.43214035,127.12923402,37.45661047,127.15365341,1,0
2577,1517,0,37.38782239,127.12232042,37.39125785,127.09079049,1,0
2578,1512,0,37.43229294,127.12924194,37.44004059,127.1789856,1,0
2579,1517,0,37.39389202,127.11141338,37.41273269,127.09820915,1,0
2580,1520,0,37.43444824,127.15878296,37.44870377,127.16666412,1,0
2581,1521,0,37.43356465,127.1328909,37.44069745,127.13186678,1,0
2582,1524,0,37.37282181,127.13308716,37.36357117,127.12177277,1,0
2583,1521,0,37.44417359,127.15551307,37.44635748,127.16567708,1,0
2584,1505,0,37.38618327,127.12567333,37.19844274,127.09717069,1,0
2585,1522,0,37.45175478,127.16754379,37.44391852,127.154497,1,0
2586,1518,0,37.43615446,127.1411314,37.43669274,127.15849677,1,0
2587,1524,0,37.44268417,127.152565,37.44191742,127.16978455,1,0
2588,1526,0,37.43386151,127.13134917,37.44174751,127.15025618,1,0
2589,1521,0,37.44290924,127.13580322,37.43653107,127.16474915,1,0
2590,1527,0,37.4431839,127.13920593,37.45131683,127.14826965,1,0
2591,1514,0,37.38009646,127.11572501,37.27582167,127.10952938,1,0
2592,1514,0,37.39994049,127.10424805,37.33050919,127.12566376,1,0
2593,1525,0,37.44026426,127.14568819,37.45870408,127.1549709,1,0
2594,1522,0,37.442173,127.15072632,37.45801544,127.16188812,1,0
2595,1530,0,37.44614127,127.15758791,37.45151732,127.1688603,1,0
2596,1526,0,37.43317518,127.1309024,37.4527831,127.1721841,1,0
2597,1528,0,37.38619459,127.12271571,37.41194193,127.13045963,1,0
2598,1526,0,37.43328775,127.13147586,37.41434045,127.11230598,1,0
2599,1526,0,37.3690567,127.11490631,37.35023117,127.10931396,1,0
2600,1518,0,37.39812469,127.11120605,37.33876419,127.11164093,1,0
2601,1530,0,37.42889579,127.13473155,37.43995412,127.13221707,1,0
2602,1519,0,37.38336638,127.12156616,37.44719746,127.13798629,1,0
2603,1509,0,37.38836772,127.12292737,37.27076909,127.01546049,1,0
2604,1532,0,37.44879217,127.15851918,37.45374978,127.14967636,1,0
2605,1526,0,37.38808823,127.12467957,37.38674927,127.09449005,1,0
2606,1534,0,37.43640059,127.13387377,37.44274307,127.14307057,1,0
2607,1527,0,37.39722824,127.11218262,37.44832993,127.14183044,1,0
2608,1529,0,37.37928379,127.11533542,37.43852397,127.13610082,1,0
2609,1530,0,37.41179994,127.09522409,37.35089037,127.10792743,1,0
2610,1535,0,37.4331398,127.1304245,37.43513489,127.16597748,1,0
2611,1536,0,37.44582025,127.16361698,37.44725971,127.14813239,1,0
2612,1531,0,37.44096073,127.14736717,37.43976386,127.12785632,1,0
2613,1537,0,37.45610401,127.16023221,37.44543317,127.16014373,1,0
2614,1533,0,37.41231918,127.12931061,37.40068436,127.09603119,1,0
2615,1537,0,37.43897345,127.1277715,37.43897816,127.13822381,1,0
2616,1534,0,37.46228972,127.15572282,37.43148426,127.12904883,1,0
2617,1542,0,37.44485892,127.16081227,37.45125088,127.15791504,1,0
2618,1539,0,37.44360733,127.14074707,37.44122314,127.15673065,1,0
2619,1535,0,37.454422,127.16109467,37.43315506,127.16422272,1,0
2620,1540,0,37.41238111,127.12885977,37.41349663,127.15053017,1,0
2621,1537,0,37.43576267,127.13801479,37.45653604,127.15355853,1,0
2622,1539,0,37.38457056,127.12048884,37.37424934,127.12019873,1,0
2623,1513,0,37.41070175,127.13008881,37.36579132,127.16629028,1,0
2624,1535,0,37.45708466,127.1632843,37.44522858,127.13471985,1,0
2625,1530,0,37.44109145,127.1599157,37.42971748,127.24644935,1,0
2626,1525,0,37.41235056,127.12885977,37.39226799,126.95419549,1,0
2627,1545,0,37.43678254,127.1336886,37.44170527,127.13737299,1,0
2628,1537,0,37.41273247,127.09821105,37.43350578,127.13259464,1,0
2629,1541,0,37.44381332,127.1416626,37.44118118,127.15983582,1,0
2630,1542,0,37.44089127,127.14702606,37.45483017,127.15416718,1,0
2631,1539,0,37.43370782,127.13361462,37.46007651,127.16615251,1,0
2632,1542,0,37.44140824,127.13647621,37.45006447,127.1354634,1,0
2633,1545,0,37.37928009,127.11549377,37.36838531,127.12281036,1,0
2634,1545,0,37.46081472,127.16695812,37.45052119,127.16431104,1,0
2635,1544,0,37.44329437,127.15387773,37.45039031,127.17300517,1,0
2636,1544,0,37.43384171,127.16423035,37.44925308,127.17275238,1,0
2637,1546,0,37.44206299,127.14338294,37.45040668,127.1608827,1,0
2638,1547,0,37.40570193,127.12859176,37.40543038,127.15494169,1,0
2639,1549,0,37.45632773,127.16261282,37.44870513,127.16662164,1,0
2640,1541,0,37.38626294,127.12408575,37.44130507,127.12488621,1,0
2641,1552,0,37.44939554,127.15948731,37.45698388,127.16351069,1,0
2642,1544,0,37.43316594,127.13085764,37.44487219,127.16204452,1,0
2643,1543,0,37.44152451,127.16412354,37.47132874,127.13428497,1,0
2644,1554,0,37.38639416,127.12543899,37.37473698,127.13096522,1,0
2645,1553,0,37.4331841,127.13094562,37.44232794,127.14326162,1,0
2646,1552,0,37.43209076,127.12909698,37.45362473,127.12380981,1,0
2647,1545,0,37.44152917,127.17853481,37.47324879,127.13711196,1,0
2648,1543,0,37.41237259,127.12908936,37.38791275,126.99948883,1,0
2649,1556,0,37.44509811,127.16137281,37.45515739,127.16537679,1,0
2650,1554,0,37.43215746,127.12923158,37.44046274,127.13026358,1,0
2651,1542,0,37.36611557,127.10829926,37.41417313,127.2052536,1,0
2652,1552,0,37.3972431,127.1122757,37.42522951,127.10090845,1,0
2653,1555,0,37.44189012,127.13747538,37.43385736,127.1343776,1,0
2654,1555,0,37.35001242,127.11085514,37.33807834,127.11009884,1,0
2655,1535,0,37.38055679,127.10489355,37.25209512,127.06718167,1,0
2656,1550,0,37.43571472,127.1391449,37.36051178,127.10592651,1,0
2657,1557,0,37.44025742,127.14567451,37.43621233,127.1423548,1,0
2658,1559,0,37.43756104,127.15943909,37.43286896,127.15510559,1,0
2659,1545,0,37.36575699,127.10704041,37.29252243,127.03092194,1,0
2660,1559,0,37.44035339,127.14559174,37.43635941,127.14949036,1,0
2661,1543,0,37.43199187,127.12925516,37.4360731,127.22890141,1,0
2662,1515,0,37.44770293,127.12886806,37.72879162,127.0509782,1,0
2663,1556,0,37.41234589,127.12915039,37.41215134,127.16098785,1,0
2664,1544,0,37.43322777,127.13116808,37.36790571,126.93075183,1,0
2665,1549,0,37.44835008,127.13703006,37.35249149,127.10763012,1,0
2666,1557,0,37.43299103,127.13008118,37.44657135,127.1669693,1,0
2667,1546,0,37.36561421,127.1075088,37.24664265,127.05549901,1,0
2668,1510,0,37.3792697,127.11535183,37.27426485,126.82954546,1,0
2669,1556,0,37.43197632,127.12896729,37.40493774,127.25161743,1,0
2670,1550,0,37.39722824,127.11138916,37.40842438,127.24942017,1,0
2671,1529,0,37.40133146,127.1060346,37.71299631,126.74050299,1,0
2672,1550,0,37.44016681,127.13211709,37.4731064,127.10845589,1,0
2673,1559,0,37.40060851,127.10371255,37.32264153,127.09098242,1,0
2674,1547,0,37.35983276,127.11482239,37.48460388,126.91892242,1,0
2675,1557,0,37.37316132,127.11500549,37.3975029,126.9577713,1,0
2676,1545,0,37.40140152,127.10597229,37.57809448,127.21642303,0,0
2677,1557,0,37.4009148,127.10352453,37.29703572,127.07329834,1,0
2678,1559,0,37.40265753,127.10073545,37.2931553,127.0309156,1,0
2679,1539,0,37.4513666,127.14821447,37.51658996,126.70203578,1,0
2680,1383,0,37.43031046,127.13684473,37.43832451,127.1421456,0,0
2681,1384,0,37.44499588,127.16135406,37.44903183,127.16474152,0,0
2682,1382,0,37.41228485,127.12915802,37.41387558,127.13050842,0,0
2683,1382,0,37.43470383,127.15855408,37.45156097,127.16941833,0,0
2684,1382,0,37.4123439,127.12907086,37.44587515,127.13439124,0,0
2685,1384,0,37.35609982,127.10179311,37.36346343,127.11724429,0,0
2686,1386,0,37.43345642,127.16087341,37.44568253,127.14484406,0,0
2687,1381,0,37.3482399,127.12586975,37.38048935,127.10470581,0,0
2688,1389,0,37.44617081,127.16442871,37.45742798,127.1701889,0,0
2689,1385,0,37.3976262,127.13382276,37.38848943,127.12308968,0,0
2690,1392,0,37.44219385,127.13611139,37.43227934,127.12921422,0,0
2691,1394,0,37.4524498,127.17171478,37.45173264,127.16018677,0,0
2692,1385,0,37.4456925961951,127.162992191138,37.4410759578749,127.127731298226,0,0
2693,1384,0,37.40223089,127.11176172,37.39066037,127.06342354,0,0
2694,1389,0,37.44311514,127.13921604,37.45624258,127.16284837,0,0
2695,1380,0,37.40201978,127.10566889,37.32064338,127.09144728,0,0
2696,1385,0,37.35474073,127.11797079,37.26887842,127.15236302,0,0
2697,1387,0,37.38861152,127.12402501,37.45049638,127.16418582,0,0
2698,1391,0,37.36510468,127.10649872,37.38967133,127.09751129,0,0
2699,1398,0,37.4323758,127.12893381,37.41688933,127.13091455,0,0
2700,1396,0,37.36796783,127.10808804,37.35997839,127.12293575,0,0
2701,1389,0,37.35055446,127.10901344,37.40129561,127.11685954,0,0
2702,1390,0,37.46514893,127.1360321,37.42977905,127.12991333,0,0
2703,1399,0,37.4392204136697,127.127664631954,37.4333204497461,127.13093405611,0,0
2704,1397,0,37.45172882,127.16020966,37.4418335,127.14972687,0,0
2705,1389,0,37.41261673,127.12926483,37.53664398,127.13052368,0,0
2706,1401,0,37.44530134,127.16203397,37.44989019,127.17211098,0,0
2707,1397,0,37.43413227,127.12866533,37.4134258,127.14938297,0,0
2708,1400,0,37.37779617,127.11534882,37.36582184,127.12843323,0,0
2709,1400,0,37.44038773,127.14563751,37.45861053,127.15859985,0,0
2710,1400,0,37.450661,127.16493831,37.45725967,127.16053965,0,0
2711,1404,0,37.43049622,127.12941742,37.4406662,127.13095093,0,0
2712,1395,0,37.45403671,127.16072845,37.43771744,127.16592407,0,0
2713,1391,0,37.44194412,127.14344025,37.46641541,127.09352112,0,0
2714,1398,0,37.38510895,127.12124634,37.39377594,127.11013031,0,0
2715,1394,0,37.45438686,127.1611387,37.4133531,127.15063263,0,0
2716,1400,0,37.4122539119512,127.128370182889,37.3744721987123,127.107402951073,0,0
2717,1404,0,37.43224335,127.12893677,37.41487122,127.11373901,0,0
2718,1385,0,37.40211943,127.11176172,37.29014971,127.04518568,0,0
2719,1395,0,37.3716061,127.11429559,37.39304942,127.06069126,0,0
2720,1394,0,37.43027902,127.10205497,37.40609557,127.15520264,0,0
2721,1396,0,37.4322692,127.12894657,37.3884213,127.23900614,0,0
2722,1408,0,37.43431854,127.16583252,37.43906403,127.17293549,0,0
2723,1401,0,37.42923414,127.13535086,37.41713223,127.20255138,0,0
2724,1393,0,37.35097122,127.10894012,37.27522278,127.10564423,0,0
2725,1384,0,37.40110695,127.1061255,37.2908606,126.86381945,0,0
2726,1405,0,37.41232558,127.12830455,37.39184925,127.117322,0,0
2727,1396,0,37.38844107,127.12421367,37.33530358,127.15953786,0,0
2728,1406,0,37.36971063,127.11442217,37.35546162,127.10178224,0,0
2729,1404,0,37.35000781,127.10868849,37.33929695,127.12686454,0,0
2730,1406,0,37.39144135,127.11277008,37.36778641,127.11816406,0,0
2731,1398,0,37.43315413,127.13080039,37.43718763,127.22594915,0,0
2732,1409,0,37.45226288,127.16001129,37.44092178,127.143013,0,0
2733,1404,0,37.4338010023518,127.133714594463,37.4363620976955,127.172025468507,0,0
2734,1413,0,37.43229675,127.12916565,37.43907166,127.13811493,0,0
2735,1395,0,37.43350437,127.13258739,37.34968053,127.15888845,0,0
2736,1415,0,37.45829138,127.16426042,37.45384861,127.1608598,0,0
2737,1397,0,37.44316014,127.15599357,37.4942427,127.1327821,0,0
2738,1409,0,37.40253481,127.11175128,37.36162934,127.12191188,0,0
2739,1416,0,37.43914032,127.13786316,37.45366669,127.14968109,0,0
2740,1416,0,37.38856114,127.12408078,37.39855141,127.13191426,0,0
2741,1411,0,37.43282657,127.16590707,37.45388505,127.13027769,0,0
2742,1413,0,37.41763922,127.1288821,37.43899134,127.1795663,0,0
2743,1415,0,37.41199569,127.12952361,37.44289853,127.15169077,0,0
2744,1415,0,37.39598083,127.11096191,37.36592865,127.10733795,0,0
2745,1417,0,37.3852346328115,127.121586891252,37.409726149609,127.135452083498,0,0
2746,1381,0,37.45759594,127.12688955,37.48395678,127.59330783,0,0
2747,1407,0,37.39981839,127.10858664,37.4488733,127.17129234,0,0
2748,1419,0,37.45474328,127.15442298,37.43795143,127.16600544,0,0
2749,1410,0,37.39718435,127.1114668,37.38375347,127.23072518,0,0
2750,1415,0,37.40241084,127.11070984,37.44589209,127.15849829,0,0
2751,1417,0,37.36936951,127.11417389,37.3720665,127.07193756,0,0
2752,1426,0,37.45439911,127.14963531,37.4405632,127.15015411,0,0
2753,1419,0,37.3777069011192,127.113209165205,37.417042771551,127.127345189276,0,0
2754,1421,0,37.41221228,127.1295236,37.37781523,127.13798721,0,0
2755,1419,0,37.44231415,127.1510849,37.44374084,127.12715149,0,0
2756,1421,0,37.44617462,127.1342392,37.47359848,127.14832306,0,0
2757,1394,0,37.43652344,127.13387299,37.43645859,127.13381958,0,0
2758,1421,0,37.3501015144623,127.106564761539,37.3162600548661,127.096603711596,0,0
2759,1408,0,37.40230179,127.11180878,37.55437469,127.18398285,0,0
2760,1414,0,37.39158308,127.07705606,37.2954514,127.08062825,0,0
2761,1409,0,37.39585495,127.10977173,37.40161133,126.97641754,0,0
2762,1419,0,37.41533279,127.15047455,37.45741272,127.16893768,0,0
2763,1424,0,37.41202247,127.12864795,37.37174021,127.12573379,0,0
2764,1418,0,37.35061611,127.1114146,37.41017283,127.11400655,0,0
2765,1399,0,37.39982129,127.10705348,37.60546062,127.02135113,0,0
2766,1426,0,37.43449575,127.17890596,37.43218916,127.12922706,0,0
2767,1431,0,37.44922885,127.15896901,37.45113996,127.16721017,0,0
2768,1420,0,37.47127468,127.14442572,37.44199551,127.14341481,0,0
2769,1426,0,37.36336899,127.10644531,37.39036179,127.11688995,0,0
2770,1427,0,37.43971517,127.17892333,37.44069855,127.1645782,0,0
2771,1431,0,37.4490509,127.12686157,37.44797516,127.14067078,0,0
2772,1427,0,37.36852031,127.10544989,37.40870706,127.12096235,0,0
2773,1431,0,37.44040298,127.13026428,37.43839645,127.13983154,0,0
2774,1430,0,37.45031524,127.16121118,37.44455589,127.14849371,0,0
2775,1415,0,37.36667252,127.10707855,37.44784927,127.1707077,0,0
2776,1429,0,37.41227722,127.12832642,37.37220764,127.10978699,0,0
2777,1419,0,37.44016168,127.13211958,37.36612212,127.128102,0,0
2778,1423,0,37.39107498,127.0829384,37.43298028,127.12885704,0,0
2779,1430,0,37.38060069,127.12905161,37.36679386,127.14434745,0,0
2780,1409,0,37.41232633,127.12815117,37.24611902,127.06153712,0,0
2781,1428,0,37.36630656,127.10808809,37.41379418,127.12884862,0,0
2782,1421,0,37.44127425,127.16422506,37.41780988,127.27536638,0,0
2783,1422,0,37.4024098,127.1116973,37.44877241,127.1456025,0,0
2784,1430,0,37.44030316,127.14628797,37.44457402,127.16949958,0,0
2785,1427,0,37.3389392,127.10894477,37.26698544,127.09570486,0,0
2786,1425,0,37.39452528,127.11281183,37.2585925,127.08029463,0,0
2787,1434,0,37.45396423,127.16078186,37.438797,127.16072083,0,0
2788,1427,0,37.36591339,127.1083374,37.44979477,127.15603638,0,0
2789,1430,0,37.4123400225327,127.129106289447,37.4438259410033,127.141736767125,0,0
2790,1430,0,37.36598587,127.10797882,37.45016098,127.16308594,0,0
2791,1438,0,37.44218826,127.13645172,37.44272232,127.1526947,0,0
2792,1440,0,37.43534786,127.13968037,37.43866255,127.13282235,0,0
2793,1431,0,37.44054031,127.14672089,37.43763351,127.21165466,0,0
2794,1438,0,37.43326408,127.16083077,37.4467135,127.15580454,0,0
2795,1431,0,37.38795251,127.10992275,37.40659351,127.11543624,0,0
2796,1440,0,37.44515228,127.16173553,37.44207382,127.15041351,0,0
2797,1438,0,37.44419479,127.15579987,37.44893265,127.17170715,0,0
2798,1424,0,37.4315093497192,127.129381287925,37.4614202777607,127.167778272723,0,0
2799,1415,0,37.40219498,127.10507965,37.40008926,127.10626221,0,0
2800,1438,0,37.38649316,127.1244085,37.43870824,127.13914,0,0
2801,1424,0,37.35183808,127.10535265,37.24128551,127.17086566,0,0
2802,1429,0,37.40091776,127.10346611,37.28765043,127.05762719,0,0
2803,1435,0,37.4123372447713,127.12926184404,37.3497015168983,127.108731414808,0,0
2804,1434,0,37.43316979,127.1308763,37.44531716,127.16882394,0,0
2805,1410,0,37.3632164,127.10470581,37.24419785,127.02659607,0,0
2806,1411,0,37.36335754,127.10970306,37.29025269,126.97847748,0,0
2807,1444,0,37.44360108,127.14264272,37.44253416,127.15457364,0,0
2808,1437,0,37.41098153,127.1288737,37.46681121,127.12942818,0,0
2809,1447,0,37.43779264,127.14069176,37.44685369,127.15968444,0,0
2810,1441,0,37.36516425,127.14137717,37.36242528,127.10598347,0,0
2811,1441,0,37.39167786,127.07685852,37.39063644,126.97645569,0,0
2812,1442,0,37.45185536,127.1489147,37.46670503,127.12770812,0,0
2813,1446,0,37.43327022,127.13096067,37.44742235,127.14089055,0,0
2814,1447,0,37.38306572,127.12084881,37.40263387,127.1168504,0,0
2815,1439,0,37.39622949,127.1108645,37.35885874,127.15567654,0,0
2816,1442,0,37.44298172,127.15116882,37.41290283,127.14257812,0,0
2817,1449,0,37.43190298,127.12926782,37.44877898,127.13108538,0,0
2818,1444,0,37.39376787,127.11124132,37.43102091,127.12938297,0,0
2819,1449,0,37.44514851,127.16831424,37.44491166,127.15865829,0,0
2820,1448,0,37.45056534,127.16416931,37.44206619,127.15039062,0,0
2821,1449,0,37.41232652,127.12811099,37.41535904,127.1111381,0,0
2822,1436,0,37.43022263,127.13087005,37.40018803,127.27588475,0,0
2823,1443,0,37.39718544,127.11187381,37.35856155,127.10011704,0,0
2824,1450,0,37.43544006,127.14002991,37.44021606,127.14962769,0,0
2825,1406,0,37.3657074,127.10696411,37.74026108,127.06151581,0,0
2826,1454,0,37.43435656,127.12889144,37.44082062,127.12765104,0,0
2827,1437,0,37.38857269,127.1240387,37.3328476,127.1205368,0,0
2828,1452,0,37.44489552,127.15879239,37.44132999,127.14835779,0,0
2829,1455,0,37.4505178,127.16049455,37.45261055,127.16787971,0,0
2830,1442,0,37.43389491,127.16421054,37.45425457,127.13051401,0,0
2831,1449,0,37.44808289,127.14102548,37.46348025,127.10128763,0,0
2832,1446,0,37.42950076,127.13030689,37.43517505,127.22000219,0,0
2833,1455,0,37.4402161,127.14559186,37.44146201,127.13365355,0,0
2834,1437,0,37.41557186,127.1135776,37.34703469,127.19355535,0,0
2835,1446,0,37.36969363,127.10981288,37.45092016,127.13833251,0,0
2836,1450,0,37.33951569,127.10907745,37.44369507,127.12709045,0,0
2837,1455,0,37.44000626,127.15958405,37.44410324,127.14215851,0,0
2838,1456,0,37.44116748,127.16066327,37.45809396,127.15868777,0,0
2839,1453,0,37.35663657,127.10564993,37.37049457,127.10981218,0,0
2840,1450,0,37.43238831,127.12890625,37.40689468,127.26051331,0,0
2841,1453,0,37.44034195,127.14560699,37.43879318,127.16168976,0,0
2842,1456,0,37.43911708,127.1378563,37.4009098,127.10138339,0,0
2843,1442,0,37.471763609999996,127.14067078,37.38685608,127.12493896,0,0
2844,1448,0,37.4628446,127.14033223,37.35249082,127.10797503,0,0
2845,1461,0,37.36069827,127.11454981,37.36460145,127.1275432,0,0
2846,1456,0,37.3660597501677,127.108306417616,37.4133955716045,127.136381244449,0,0
2847,1460,0,37.43355942,127.1336441,37.44480133,127.16200256,0,0
2848,1463,0,37.43770707,127.15962071,37.45066621,127.16592566,0,0
2849,1451,0,37.39623556,127.11236828,37.43307123,127.16418604,0,0
2850,1460,0,37.35137234,127.11083318,37.37195025,127.11390306,0,0
2851,1408,0,37.41219331,127.12886193,37.85425532,126.7871907,0,0
2852,1463,0,37.44390514,127.14181196,37.45043279,127.14930851,0,0
2853,1451,0,37.40071274,127.10371254,37.29522596,127.03713769,0,0
2854,1447,0,37.4575619680361,127.163528299008,37.3511209524604,127.166672723321,0,0
2855,1445,0,37.4419899,127.14316559,37.5459404,127.16918945,0,0
2856,1447,0,37.43188713,127.07426062,37.38552586,126.96061586,0,0
2857,1467,0,37.44042419,127.13013383,37.44115053,127.1403014,0,0
2858,1466,0,37.45399063,127.16092084,37.45174149,127.17010413,0,0
2859,1465,0,37.44086838,127.14697266,37.45155716,127.14873505,0,0
2860,1461,0,37.39623556,127.1122965,37.35517211,127.11780836,0,0
2861,1457,0,37.40983842,127.12804439,37.41098108,127.23907916,0,0
2862,1461,0,37.41228104,127.1289978,37.44844818,127.15681458,0,0
2863,1457,0,37.40129523,127.10604927,37.43876921,127.12780496,0,0
2864,1470,0,37.39536667,127.11277008,37.38885117,127.12389374,0,0
2865,1468,0,37.35819166,127.10599332,37.36462774,127.12316877,0,0
2866,1466,0,37.44024084,127.14564135,37.45276063,127.16843488,0,0
2867,1465,0,37.40091811,127.10351275,37.4074838,127.13427132,0,0
2868,1472,0,37.4129511299004,127.130467392143,37.4124844660635,127.137261794549,0,0
2869,1458,0,37.39792252,127.11280823,37.39267731,127.22836304,0,0
2870,1473,0,37.44057465,127.13095856,37.44373703,127.14170837,0,0
2871,1469,0,37.4323431,127.12893772,37.41308572,127.14373302,0,0
2872,1466,0,37.4123955777512,127.128386849454,37.4222816282662,127.173392126635,0,0
2873,1473,0,37.45200114,127.16006652,37.45214016,127.1713398,0,0
2874,1472,0,37.37942505,127.11331177,37.39142227,127.13547516,0,0
2875,1475,0,37.44381148,127.15495738,37.44236848,127.16570179,0,0
2876,1455,0,37.3487876335883,127.111089733554,37.2818269320823,127.114584155693,0,0
2877,1463,0,37.38699096,127.12581233,37.32607321,127.07744895,0,0
2878,1473,0,37.36853051,127.10669593,37.36856012,127.11708292,0,0
2879,1471,0,37.43240562,127.12893024,37.40662744,127.14312255,0,0
2880,1475,0,37.43894958,127.14310455,37.43502426,127.13603973,0,0
2881,1445,0,37.40177992,127.11176173,37.69415926,127.21080766,0,0
2882,1472,0,37.45015717,127.14687347,37.45703506,127.1635437,0,0
2883,1476,0,37.44028636,127.14573237,37.44007212,127.1321617,0,0
2884,1459,0,37.45152951,127.16887683,37.37884754,127.25569209,0,0
2885,1473,0,37.43339157,127.1315155,37.42955399,127.14649963,0,0
2886,1469,0,37.44406128,127.1548996,37.47357178,127.14833069,0,0
2887,1466,0,37.34012604,127.10882568,37.28033829,127.11397552,0,0
2888,1480,0,37.45714188,127.16362,37.45477676,127.1612854,0,0
2889,1465,0,37.38693619,127.12499237,37.37953568,127.17144012,0,0
2890,1471,0,37.36726379,127.10696411,37.43103409,127.12911224,0,0
2891,1465,0,37.39590073,127.11094666,37.3807106,127.23413849,0,0
2892,1471,0,37.41229426,127.12841677,37.33429355,127.09676509,0,0
2893,1473,0,37.45441818,127.16117096,37.41235352,127.09609985,0,0
2894,1481,0,37.43372345,127.13391113,37.44194794,127.14354706,0,0
2895,1481,0,37.39800351,127.11125037,37.41263262,127.09865679,0,0
2896,1476,0,37.43304777,127.13272256,37.44579831,127.13327368,0,0
2897,1477,0,37.4322237,127.12922215,37.44846654,127.14234572,0,0
2898,1475,0,37.33943491,127.10893362,37.38344656,127.12126619,0,0
2899,1485,0,37.45579147,127.1621933,37.45183945,127.17035675,0,0
2900,1471,0,37.43224716,127.12913513,37.53217697,127.06628418,0,0
2901,1482,0,37.44053992,127.13052082,37.42892129,127.15186394,0,0
2902,1486,0,37.45581926,127.16220346,37.44784979,127.16690029,0,0
2903,1478,0,37.43148493,127.12932671,37.439682,127.1652048,0,0
2904,1480,0,37.43222551,127.12895213,37.38337008,127.23080071,0,0
2905,1487,0,37.43389511,127.13368988,37.42974472,127.15156555,0,0
2906,1489,0,37.4511528,127.16730499,37.44255066,127.16822815,0,0
2907,1482,0,37.36932218,127.11236017,37.43236402,127.12920325,0,0
2908,1485,0,37.43303623,127.13022906,37.45012392,127.16556855,0,0
2909,1463,0,37.35003312,127.10734283,37.15970349,127.12009156,0,0
2910,1471,0,37.45415683,127.12743907,37.54820971,127.21000432,0,0
2911,1484,0,37.3380776,127.11015767,37.39618216,127.10697274,0,0
2912,1491,0,37.43952868,127.1616122,37.44785357,127.17275948,0,0
2913,1491,0,37.44025537,127.12955648,37.43827754,127.12789096,0,0
2914,1487,0,37.43571091,127.14048004,37.44533539,127.13158417,0,0
2915,1477,0,37.45397414,127.16091375,37.49374204,127.12514782,0,0
2916,1488,0,37.36600148,127.1080881,37.41876745,127.13038612,0,0
2917,1480,0,37.38011932,127.11560822,37.33544922,127.15918732,0,0
2918,1486,0,37.38355255,127.12042999,37.4550209,127.13329315,0,0
2919,1493,0,37.44045171,127.16261839,37.44085559,127.14708511,0,0
2920,1490,0,37.40304184,127.1049881,37.42739487,127.09533691,0,0
2921,1481,0,37.44307327,127.15577698,37.35530853,127.25206757,0,0
2922,1494,0,37.4393926347342,127.161394978759,37.4521842231883,127.149128388107,0,0
2923,1495,0,37.35001474,127.11155162,37.33704629,127.09846887,0,0
2924,1473,0,37.36593118,127.12657381,37.31856464,127.05842111,0,0
2925,1471,0,37.39852524,127.10975647,37.4032402,127.1087265,0,0
2926,1475,0,37.41155622,127.12952362,37.22025522,126.94549357,0,0
2927,1498,0,37.44485938,127.16048478,37.42957862,127.14964717,0,0
2928,1498,0,37.46134186,127.16730499,37.44004059,127.15950012,0,0
2929,1491,0,37.41233946,127.12912919,37.4488899,127.17176974,0,0
2930,1499,0,37.4394259679081,127.144581193929,37.443687052906,127.163469965945,0,0
2931,1496,0,37.44139208,127.13341544,37.41381579,127.12954443,0,0
2932,1495,0,37.45272742,127.13278723,37.43410525,127.13486638,0,0
2933,1497,0,37.410713200000004,127.12980652,37.44257736,127.14313507,0,0
2934,1502,0,37.41192508,127.13045963,37.40754557,127.11708637,0,0
2935,1494,0,37.36846542,127.10791779,37.32683563,127.1182785,0,0
